BASE_YM,BASE_YEAR,BASE_MT,CTPRVN_CD,CTPRVN_NM,SCRNG_MOVIE_CO,MOVIE_ADNC_CO,EXPNDTR_PRICE,POPLTN_PER_MOVIE_ADNC_CO,MOVIE_ADNC_CO_SCORE,EXPNDTR_PRICE_SCORE,GNRLZ_SCORE,STDR_SCRNG_MOVIE_CO,STDR_MOVIE_ADNC_CO,STDR_EXPNDTR_PRICE
202208,2022,08,31,울산시,36,355532,3557840429.00000,319.30437,125.57772,118.59631,122.08702,234.58333,2410351.25000,25540506805.66667
202208,2022,08,36,세종시,19,93705,976898111.00000,245.66182,96.61519,95.05670,95.83594,234.58333,2410351.25000,25540506805.66667
202208,2022,08,41,경기도,104,3754588,39016563849.00000,276.27465,108.65477,106.55807,107.60642,234.58333,2410351.25000,25540506805.66667
202208,2022,08,43,충청북도,61,419943,4152072928.00000,262.97619,103.42468,96.50496,99.96482,234.58333,2410351.25000,25540506805.66667
202208,2022,08,44,충청남도,76,497646,5026905214.00000,234.61894,92.27218,87.96336,90.11777,234.58333,2410351.25000,25540506805.66667
202208,2022,08,45,전라북도,84,454417,4457479911.00000,255.91384,100.64716,93.17238,96.90977,234.58333,2410351.25000,25540506805.66667
202208,2022,08,46,전라남도,46,379149,3538213792.00000,207.85492,81.74629,71.99346,76.86987,234.58333,2410351.25000,25540506805.66667
202208,2022,08,47,경상북도,99,525929,5200716025.00000,201.55510,79.26866,73.97558,76.62212,234.58333,2410351.25000,25540506805.66667
202208,2022,08,48,경상남도,76,851757,8252735302.00000,258.81475,101.78804,93.07430,97.43117,234.58333,2410351.25000,25540506805.66667
202208,2022,08,50,제주도,26,182950,1787552800.00000,269.43400,105.96444,97.70964,101.83704,234.58333,2410351.25000,25540506805.66667
202208,2022,08,51,강원도,56,379096,3490195105.00000,246.35804,96.88900,84.18327,90.53614,234.58333,2410351.25000,25540506805.66667
202209,2022,09,00,전국,442,9860566,101877663208.00000,191.59134,75.35006,73.47026,74.41016,234.58333,2410351.25000,25540506805.66667
202209,2022,09,11,서울시,239,2308886,24677468292.00000,244.30671,96.08224,96.91524,96.49874,234.58333,2410351.25000,25540506805.66667
202209,2022,09,26,부산시,134,701639,7148273167.00000,211.09378,83.02009,79.82178,81.42093,234.58333,2410351.25000,25540506805.66667
202209,2022,09,27,대구시,87,461946,4733823362.00000,195.10038,76.73012,74.20574,75.46793,234.58333,2410351.25000,25540506805.66667
202209,2022,09,28,인천시,93,520722,5475533705.00000,175.91383,69.18433,68.65609,68.92021,234.58333,2410351.25000,25540506805.66667
202209,2022,09,29,광주시,83,366932,3623706048.00000,256.08435,100.71422,93.86614,97.29018,234.58333,2410351.25000,25540506805.66667
202209,2022,09,30,대전시,80,346944,3643614617.00000,239.83376,94.32310,93.48500,93.90405,234.58333,2410351.25000,25540506805.66667
202209,2022,09,31,울산시,55,223294,2270193212.00000,200.76947,78.95969,75.76036,77.36002,234.58333,2410351.25000,25540506805.66667
202209,2022,09,36,세종시,31,55045,574385029.00000,144.12516,56.68231,55.81920,56.25075,234.58333,2410351.25000,25540506805.66667
202209,2022,09,41,경기도,119,2431655,25586504651.00000,179.13598,70.45155,69.96009,70.20582,234.58333,2410351.25000,25540506805.66667
202209,2022,09,43,충청북도,77,286692,2894864190.00000,179.67391,70.66311,67.33738,69.00024,234.58333,2410351.25000,25540506805.66667
202209,2022,09,44,충청남도,99,342649,3505600152.00000,161.60638,63.55742,61.36631,62.46186,234.58333,2410351.25000,25540506805.66667
202209,2022,09,45,전라북도,102,319760,3166590928.00000,180.39079,70.94505,66.30416,68.62460,234.58333,2410351.25000,25540506805.66667
202209,2022,09,46,전라남도,53,254556,2411849123.00000,139.83075,54.99338,49.17315,52.08327,234.58333,2410351.25000,25540506805.66667
202209,2022,09,47,경상북도,114,341704,3401430880.00000,131.16904,51.58686,48.46202,50.02444,234.58333,2410351.25000,25540506805.66667
202209,2022,09,48,경상남도,89,528129,5198877878.00000,160.69795,63.20015,58.71357,60.95686,234.58333,2410351.25000,25540506805.66667
202209,2022,09,50,제주도,39,117252,1177346900.00000,172.82946,67.97129,64.41107,66.19118,234.58333,2410351.25000,25540506805.66667
202209,2022,09,51,강원도,74,252761,2387601074.00000,164.40852,64.65946,57.64141,61.15043,234.58333,2410351.25000,25540506805.66667
202210,2022,10,00,전국,444,6201235,61573899594.00000,120.50680,47.39356,44.41080,45.90218,234.58333,2410351.25000,25540506805.66667
202210,2022,10,11,서울시,263,1636471,16895195576.00000,173.28666,68.15110,66.40161,67.27635,234.58333,2410351.25000,25540506805.66667
202210,2022,10,26,부산시,129,415514,4050035305.00000,125.06870,49.18768,45.24602,47.21685,234.58333,2410351.25000,25540506805.66667
202210,2022,10,27,대구시,99,278341,2707627671.00000,117.59966,46.25022,42.45965,44.35494,234.58333,2410351.25000,25540506805.66667
202210,2022,10,28,인천시,127,327823,3279204047.00000,110.66174,43.52164,41.08517,42.30340,234.58333,2410351.25000,25540506805.66667
202210,2022,10,29,광주시,98,212650,2024282220.00000,148.43113,58.37578,52.44320,55.40949,234.58333,2410351.25000,25540506805.66667
202210,2022,10,30,대전시,96,195819,1947527134.00000,135.34039,53.22739,49.95911,51.59325,234.58333,2410351.25000,25540506805.66667
202210,2022,10,31,울산시,63,134593,1315578064.00000,121.06877,47.61457,43.92228,45.76842,234.58333,2410351.25000,25540506805.66667
202210,2022,10,36,세종시,32,35869,352872354.00000,93.83453,36.90374,34.26254,35.58314,234.58333,2410351.25000,25540506805.66667
202210,2022,10,41,경기도,139,1522957,15389595804.00000,112.15112,44.10739,42.06314,43.08527,234.58333,2410351.25000,25540506805.66667
202210,2022,10,43,충청북도,74,168817,1640956508.00000,105.80304,41.61078,38.17136,39.89107,234.58333,2410351.25000,25540506805.66667
202210,2022,10,44,충청남도,106,216256,2099592477.00000,101.94345,40.09286,36.73540,38.41413,234.58333,2410351.25000,25540506805.66667
202210,2022,10,45,전라북도,109,182765,1732638789.00000,103.15356,40.56878,36.29592,38.43235,234.58333,2410351.25000,25540506805.66667
202210,2022,10,46,전라남도,57,145542,1297248715.00000,80.00519,31.46487,26.46742,28.96614,234.58333,2410351.25000,25540506805.66667
202210,2022,10,47,경상북도,83,200392,1906861560.00000,76.97351,30.27255,27.18558,28.72907,234.58333,2410351.25000,25540506805.66667
202210,2022,10,48,경상남도,105,299812,2829320421.00000,91.28100,35.89948,31.97217,33.93582,234.58333,2410351.25000,25540506805.66667
202210,2022,10,50,제주도,46,72265,696526500.00000,106.53464,41.89851,38.11176,40.00513,234.58333,2410351.25000,25540506805.66667
202210,2022,10,51,강원도,88,155349,1408836449.00000,101.05058,39.74171,34.01336,36.87753,234.58333,2410351.25000,25540506805.66667
202211,2022,11,00,전국,486,6376975,63453774504.00000,123.94310,48.74500,45.77450,47.25975,234.58333,2410351.25000,25540506805.66667
202211,2022,11,11,서울시,273,1748831,18046250651.00000,185.31963,72.88349,70.97725,71.93037,234.58333,2410351.25000,25540506805.66667
202211,2022,11,26,부산시,138,447272,4327282606.00000,134.70928,52.97918,48.37262,50.67590,234.58333,2410351.25000,25540506805.66667
202211,2022,11,27,대구시,119,283117,2735122439.00000,119.67988,47.06834,42.91316,44.99075,234.58333,2410351.25000,25540506805.66667
202211,2022,11,28,인천시,119,315354,3178596348.00000,106.36531,41.83192,39.79199,40.81195,234.58333,2410351.25000,25540506805.66667
202211,2022,11,29,광주시,95,215987,2089268601.00000,150.82375,59.31677,54.14956,56.73317,234.58333,2410351.25000,25540506805.66667
202211,2022,11,30,대전시,108,213090,2127035684.00000,147.28885,57.92654,54.56827,56.24740,234.58333,2410351.25000,25540506805.66667
202211,2022,11,31,울산시,73,131549,1298268031.00000,118.36641,46.55177,43.35746,44.95462,234.58333,2410351.25000,25540506805.66667
202211,2022,11,36,세종시,37,39996,392524394.00000,104.49095,41.09476,38.06162,39.57819,234.58333,2410351.25000,25540506805.66667
202211,2022,11,41,경기도,143,1527964,15593287853.00000,112.48894,44.24025,42.60818,43.42421,234.58333,2410351.25000,25540506805.66667
202211,2022,11,43,충청북도,75,168408,1633220242.00000,105.56616,41.51762,37.99840,39.75801,234.58333,2410351.25000,25540506805.66667
202211,2022,11,44,충청남도,140,222268,2118413692.00000,104.72696,41.18758,37.04682,39.11720,234.58333,2410351.25000,25540506805.66667
202211,2022,11,45,전라북도,118,178805,1705850574.00000,100.97191,39.71077,35.75366,37.73221,234.58333,2410351.25000,25540506805.66667
202211,2022,11,46,전라남도,73,137692,1270943970.00000,75.71802,29.77878,25.94033,27.85956,234.58333,2410351.25000,25540506805.66667
